arm,draw,n_kept,n_pool,dataset,auroc,accuracy,tpr_at_fpr,fpr
arm5,4,148,164,anthropic_hh_balanced,0.9175758199225179,0.7982573726541555,0.34115281501340483,0.01
arm5,4,148,164,mt_balanced,0.8995658085171703,0.8211920529801324,0.3741721854304636,0.01
arm5,4,148,164,mts_balanced,0.9826933477555435,0.9069767441860465,0.0,0.01
arm5,4,148,164,toolace_balanced,0.8078759215674628,0.6021798365122616,0.08719346049046321,0.01
arm5,4,148,164,mean,0.9019277244406737,0.7821515015831491,0.20062961523358291,0.01
arm5,5,148,164,anthropic_hh_balanced,0.9227589593111429,0.8136729222520107,0.4544235924932976,0.01
arm5,5,148,164,mt_balanced,0.9049164510328495,0.6672185430463576,0.0,0.01
arm5,5,148,164,mts_balanced,0.9753921038399135,0.9069767441860465,0.0,0.01
arm5,5,148,164,toolace_balanced,0.8170303439776078,0.7098092643051771,0.20435967302452315,0.01
arm5,5,148,164,mean,0.9050244645403783,0.774419368447398,0.16469581637945518,0.01
arm5,6,148,164,anthropic_hh_balanced,0.9188617218552566,0.8140080428954424,0.3599195710455764,0.01
arm5,6,148,164,mt_balanced,0.9157602736722074,0.8062913907284768,0.31125827814569534,0.01
arm5,6,148,164,mts_balanced,0.986749594375338,0.9418604651162791,0.0,0.01
arm5,6,148,164,toolace_balanced,0.8162507702930455,0.5953678474114441,0.15803814713896458,0.01
arm5,6,148,164,mean,0.9094055900489618,0.7893819365379106,0.2073039990825591,0.01
arm5,7,148,164,anthropic_hh_balanced,0.9271981847781555,0.8260723860589813,0.3900804289544236,0.01
arm5,7,148,164,mt_balanced,0.850867286522521,0.7367549668874173,0.18211920529801323,0.01
arm5,7,148,164,mts_balanced,0.9751216873985937,0.8488372093023255,0.0,0.01
arm5,7,148,164,toolace_balanced,0.8301680166903014,0.6335149863760218,0.13896457765667575,0.01
arm5,7,148,164,mean,0.8958387938473928,0.7612948871561864,0.17779105297727815,0.01
arm6,0,26,29,anthropic_hh_balanced,0.9182581902407119,0.7774798927613941,0.2520107238605898,0.01
arm6,0,26,29,mt_balanced,0.9609995175650191,0.6605960264900662,0.5629139072847682,0.01
arm6,0,26,29,mts_balanced,0.987560843699297,0.9302325581395349,0.0,0.01
arm6,0,26,29,toolace_balanced,0.8555449962506219,0.5572207084468664,0.28065395095367845,0.01
arm6,0,26,29,mean,0.9305908869389123,0.7313822964594654,0.2738946455247591,0.01
arm6,1,26,29,anthropic_hh_balanced,0.9138690531808609,0.699396782841823,0.299597855227882,0.01
arm6,1,26,29,mt_balanced,0.961558703565633,0.6307947019867549,0.4768211920529801,0.01
arm6,1,26,29,mts_balanced,0.9859383450513791,0.9418604651162791,0.0,0.01
arm6,1,26,29,toolace_balanced,0.8655829355032705,0.547683923705722,0.30517711171662126,0.01
arm6,1,26,29,mean,0.931737259325286,0.7049339684126448,0.27039903974937085,0.01
arm6,2,26,29,anthropic_hh_balanced,0.898404089010918,0.7097855227882037,0.20576407506702413,0.01
arm6,2,26,29,mt_balanced,0.9556269461865707,0.6887417218543046,0.4602649006622517,0.01
arm6,2,26,29,mts_balanced,0.985938345051379,0.9418604651162791,0.0,0.01
arm6,2,26,29,toolace_balanced,0.8663253866314251,0.5735694822888283,0.25885558583106266,0.01
arm6,2,26,29,mean,0.9265736917200733,0.728489298011904,0.23122114039008462,0.01
arm6,3,26,29,anthropic_hh_balanced,0.938798480187452,0.8130026809651475,0.306970509383378,0.01
arm6,3,26,29,mt_balanced,0.9239835972106486,0.5761589403973509,0.2582781456953642,0.01
arm6,3,26,29,mts_balanced,0.9618712817739319,0.7441860465116279,0.0,0.01
arm6,3,26,29,toolace_balanced,0.875331318815939,0.6062670299727521,0.3133514986376022,0.01
arm6,3,26,29,mean,0.9249961694969928,0.6849036744617196,0.2196500384290861,0.01
arm6,4,26,29,anthropic_hh_balanced,0.9279926363303121,0.739946380697051,0.25536193029490617,0.01
arm6,4,26,29,mt_balanced,0.9393612122275339,0.5927152317880795,0.40728476821192056,0.01
arm6,4,26,29,mts_balanced,0.9702541914548405,0.8837209302325582,0.0,0.01
arm6,4,26,29,toolace_balanced,0.8724394716717773,0.5926430517711172,0.32697547683923706,0.01
arm6,4,26,29,mean,0.9275118779211159,0.7022563986222015,0.24740554383651592,0.01
arm6,5,26,29,anthropic_hh_balanced,0.8839797508068052,0.6504691689008043,0.15616621983914208,0.01
arm6,5,26,29,mt_balanced,0.9006348405771677,0.5678807947019867,0.0,0.01
arm6,5,26,29,mts_balanced,0.9851270957274202,0.9302325581395349,0.0,0.01
arm6,5,26,29,toolace_balanced,0.867257162797259,0.6103542234332425,0.2970027247956403,0.01
arm6,5,26,29,mean,0.909249712477163,0.6897341862938922,0.1132922361586956,0.01
arm6,6,26,29,anthropic_hh_balanced,0.9069921170280818,0.7094504021447721,0.2593833780160858,0.01
arm6,6,26,29,mt_balanced,0.9282597254506381,0.5927152317880795,0.0,0.01
arm6,6,26,29,mts_balanced,0.9664683612763656,0.9186046511627907,0.0,0.01
arm6,6,26,29,toolace_balanced,0.8639346939987675,0.6158038147138964,0.29427792915531337,0.01
arm6,6,26,29,mean,0.9164137244384631,0.7091435249523846,0.1384153267928498,0.01
arm6,7,26,29,anthropic_hh_balanced,0.8988804904081824,0.6936997319034852,0.21916890080428955,0.01
arm6,7,26,29,mt_balanced,0.9138469803955966,0.6208609271523179,0.4271523178807947,0.01
arm6,7,26,29,mts_balanced,0.9342888047593294,0.8488372093023255,0.0,0.01
arm6,7,26,29,toolace_balanced,0.8672126157295696,0.5940054495912807,0.2888283378746594,0.01
arm6,7,26,29,mean,0.9035572228231696,0.6893508294873523,0.2337873891399359,0.01
arm7,0,321,357,anthropic_hh_balanced,0.9207145436968568,0.7275469168900804,0.2680965147453083,0.01
arm7,0,321,357,mt_balanced,0.7622088943467392,0.6804635761589404,0.0,0.01
arm7,0,321,357,mts_balanced,0.8420767982693348,0.5697674418604651,0.0,0.01
arm7,0,321,357,toolace_balanced,0.7168365642331593,0.55858310626703,0.02997275204359673,0.01
arm7,0,321,357,mean,0.8104592001365225,0.634090260294129,0.07451731669722626,0.01
arm7,1,321,357,anthropic_hh_balanced,0.9347354793033804,0.7422922252010724,0.33579088471849866,0.01
arm7,1,321,357,mt_balanced,0.6273080128064559,0.5695364238410596,0.04966887417218543,0.01
