arm,vintage,seed,n_redteam_rows,dataset,auroc_pipeline,auroc_rank
gptoss120b,2,49,422,toolace,0.8200661808447353,0.8200661808447353
gptoss120b,2,49,422,mean,0.9302405738727406,0.933024833085295
gptoss120b,2,50,422,anthropic,0.9631428939120957,0.9635497887931687
gptoss120b,2,50,422,mt,0.9651933129755189,0.9721287718027017
gptoss120b,2,50,422,mts,0.9585486706803772,0.958522031008578
gptoss120b,2,50,422,toolace,0.8214604402141583,0.8214604402141582
gptoss120b,2,50,422,mean,0.9270863294455376,0.9289152579546517
gptoss120b,2,51,422,anthropic,0.9605160562612606,0.9607545155869127
gptoss120b,2,51,422,mt,0.9650121629315254,0.9683763780342632
gptoss120b,2,51,422,mts,0.9558047844850551,0.9557515051414567
gptoss120b,2,51,422,toolace,0.8174821534800714,0.8174821534800714
gptoss120b,2,51,422,mean,0.9247037892894782,0.925591138060676
gptoss120b,3,42,562,anthropic,0.9650789565322715,0.9677114717860982
gptoss120b,3,42,562,mt,0.9622431551161948,0.9735520935769371
gptoss120b,3,42,562,mts,0.9590281847727635,0.9588683467419682
gptoss120b,3,42,562,toolace,0.823895746579417,0.8238585663295658
gptoss120b,3,42,562,mean,0.9275615107501618,0.9309976196086424
gptoss120b,3,43,562,anthropic,0.9664321185786311,0.9677341821980651
gptoss120b,3,43,562,mt,0.9792195020961649,0.9845246105274054
gptoss120b,3,43,562,mts,0.9686451062922905,0.9692045394000746
gptoss120b,3,43,562,toolace,0.8303093396787626,0.830290749553837
gptoss120b,3,43,562,mean,0.9361515166614623,0.9379385204198455
gptoss120b,3,44,562,anthropic,0.9700487516843556,0.9724428076125302
gptoss120b,3,44,562,mt,0.9796076807618653,0.9819626313337818
gptoss120b,3,44,562,mts,0.9669668069689381,0.9684053492460973
gptoss120b,3,44,562,toolace,0.82601502082094,0.8260150208209399
gptoss120b,3,44,562,mean,0.9356595650590248,0.9372064522533373
gptoss120b,3,45,562,anthropic,0.9687542582022438,0.9695529076897454
gptoss120b,3,45,562,mt,0.9820661456446355,0.9853527250142332
gptoss120b,3,45,562,mts,0.9611859981885023,0.9611327188449038
gptoss120b,3,45,562,toolace,0.8044318857822725,0.8044318857822725
gptoss120b,3,45,562,mean,0.9291095719544136,0.9301175593327887
gptoss120b,3,46,562,anthropic,0.9655218095656255,0.9668238731850597
gptoss120b,3,46,562,mt,0.9706795714507531,0.9803840380932664
gptoss120b,3,46,562,mts,0.962358143747669,0.9621983057168736
